X,Y,ID
5336,1089,1691
5498,1089,1675
0,1090,1692
190,1090,1697
390,1090,1699
560,1090,1715
758,1090,1716
989,1090,1707
1118,1090,1701
1266,1090,1700
1468,1090,1549
1476,1090,1547
1522,1090,1548
1597,1090,826
1622,1090,824
1626,1090,827
1629,1090,824
1648,1090,832
1674,1090,4608
1705,1090,2815
1751,1090,4617
1760,1090,2811
1780,1090,4617
1786,1090,2811
1806,1090,742
1832,1090,2804
1854,1090,2931
1886,1090,744
1915,1090,745
1964,1090,746
1975,1090,1528
2021,1090,1576
2057,1090,1577
2234,1090,1579
2413,1090,1469
2553,1090,1793
2690,1090,2247
2738,1090,1129
2793,1090,1130
2827,1090,1794
2929,1090,2274
2955,1090,2275
2991,1090,2277
3011,1090,1795
3269,1090,1228
3315,1090,1220
3331,1090,1229
3375,1090,1232
3390,1090,1329
3420,1090,4333
3449,1090,4278
3466,1090,386
3497,1090,2335
3523,1090,1779
3677,1090,2342
3709,1090,1333
3761,1090,1452
3876,1090,1338
3943,1090,529
3955,1090,4432
3978,1090,544
3981,1090,4432
3982,1090,544
4000,1090,4437
4011,1090,4438
4029,1090,2028
4041,1090,4444
4053,1090,2050
4063,1090,547
4092,1090,4446
4097,1090,2048
4111,1090,2080
4122,1090,4441
4130,1090,1342
4172,1090,1343
4186,1090,1611
4202,1090,1344
4268,1090,2402
4272,1090,1344
4276,1090,2402
4282,1090,4401
4287,1090,4396
4303,1090,585
4320,1090,2401
4330,1090,4844
4336,1090,589
4352,1090,4842
4360,1090,602
4373,1090,1817
4387,1090,615
4388,1090,614
4415,1090,1844
4431,1090,4843
4435,1090,4821
4456,1090,1370
4502,1090,2160
4532,1090,1370
4558,1090,1371
4605,1090,1394
4642,1090,1393
4720,1090,1396
4796,1090,1436
4925,1090,1435
5009,1090,1438
5076,1090,1435
5089,1090,1674
5336,1090,1691
5497,1090,1675
0,1091,1692
190,1091,1697
390,1091,1699
560,1091,1715
758,1091,1716
990,1091,1707
1118,1091,1701
1266,1091,1700
1469,1091,1549
1476,1091,1547
1526,1091,1548
1598,1091,826
1622,1091,824
1647,1091,825
1648,1091,832
1653,1091,825
1656,1091,832
1672,1091,4608
1704,1091,2815
1751,1091,4617
1760,1091,2811
1779,1091,4617
1790,1091,2811
1806,1091,742
1832,1091,2804
1855,1091,2931
1886,1091,744
1914,1091,745
1964,1091,746
1980,1091,1528
2023,1091,1576
2057,1091,1577
2235,1091,1579
2413,1091,1469
2554,1091,1793
2690,1091,2247
2739,1091,1129
2793,1091,1130
2828,1091,1794
2929,1091,2274
2955,1091,2275
2991,1091,2277
3012,1091,1795
3269,1091,1228
3315,1091,1220
3331,1091,1229
3375,1091,1232
3390,1091,1329
3418,1091,4333
3448,1091,4278
3466,1091,386
3497,1091,2335
3520,1091,1779
3677,1091,2342
3709,1091,1333
3760,1091,1452
3876,1091,1338
3943,1091,529
3954,1091,4432
3977,1091,544
4002,1091,4437
4009,1091,4438
4029,1091,2028
4040,1091,4444
4053,1091,2050
4062,1091,547
4092,1091,4446
4096,1091,2048
4109,1091,2080
4122,1091,4441
4129,1091,1342
4173,1091,1343
4184,1091,1611
4203,1091,1344
4269,1091,2402
4273,1091,1344
4276,1091,2402
4283,1091,4401
4287,1091,4396
4304,1091,585
4320,1091,2401
4330,1091,4844
4336,1091,589
4352,1091,4841
4353,1091,4842
4360,1091,602
4370,1091,4842
4372,1091,1817
4388,1091,614
4415,1091,1844
4431,1091,4843
4435,1091,4821
4455,1091,1370
4502,1091,2160
4532,1091,1370
4558,1091,1371
4601,1091,1394
4602,1091,1371
4603,1091,1394
4643,1091,1393
4720,1091,1396
4797,1091,1436
4925,1091,1435
5012,1091,1438
5074,1091,1435
5088,1091,1674
5336,1091,1691
5497,1091,1675
0,1092,1692
191,1092,1697
389,1092,1699
560,1092,1715
757,1092,1716
990,1092,1707
1118,1092,1701
1265,1092,1700
1470,1092,1549
1476,1092,1547
1529,1092,1548
1599,1092,826
1622,1092,824
1646,1092,825
1657,1092,832
1669,1092,4608
1703,1092,2815
1751,1092,4617
1759,1092,2811
1777,1092,4617
1790,1092,2811
1806,1092,742
1833,1092,2804
1855,1092,2931
1886,1092,744
1912,1092,745
1961,1092,746
1982,1092,1528
2024,1092,1576
2056,1092,1577
2236,1092,1579
2412,1092,1469
2554,1092,1793
2689,1092,2247
2742,1092,1129
2794,1092,1130
2828,1092,1794
2929,1092,2274
2956,1092,2275
2990,1092,2277
3012,1092,1795
3269,1092,1228
3311,1092,1220
3331,1092,1229
3375,1092,1232
3390,1092,1329
3416,1092,4333
3448,1092,4278
3466,1092,386
3498,1092,2335
3515,1092,391
3517,1092,1779
3677,1092,2342
3703,1092,1333
3705,1092,2342
3707,1092,1333
3759,1092,1452
3876,1092,1338
3943,1092,529
3944,1092,1338
3946,1092,529
3954,1092,4432
3976,1092,544
4003,1092,4437
4009,1092,4438
4032,1092,2028
4039,1092,4444
4054,1092,2050
4062,1092,547
4092,1092,2048
4093,1092,4446
4096,1092,2048
4108,1092,2080
4122,1092,4441
4129,1092,1342
4174,1092,1343
4182,1092,1611
4203,1092,1344
4269,1092,2402
4273,1092,1344
4276,1092,2402
4283,1092,4401
4286,1092,2402
4288,1092,4396
4304,1092,585
4320,1092,2401
4330,1092,4844
4336,1092,589
4349,1092,4841
4353,1092,4842
4373,1092,1817
4388,1092,614
4415,1092,1844
4431,1092,4843
4437,1092,4821
4447,1092,1016
4448,1092,4821
4455,1092,1370
4502,1092,2160
4532,1092,1370
4558,1092,1371
4599,1092,1394
4644,1092,1393
4720,1092,1396
4797,1092,1436
4924,1092,1435
5015,1092,1438
5071,1092,1435
5088,1092,1674
5336,1092,1691
5497,1092,1675
0,1093,1692
191,1093,1697
389,1093,1699
560,1093,1715
757,1093,1716
991,1093,1707
1119,1093,1701
1265,1093,1700
1471,1093,1549
1476,1093,1547
1529,1093,1548
1599,1093,826
1622,1093,824
1646,1093,825
1658,1093,832
1668,1093,4608
1702,1093,2815
1748,1093,4617
1759,1093,2811
1768,1093,4617
1769,1093,2811
1776,1093,4617
1791,1093,2811
1805,1093,742
1833,1093,2804
1857,1093,2931
1887,1093,744
1912,1093,745
1961,1093,746
1983,1093,1528
2025,1093,1576
2055,1093,1577
2237,1093,1579
2412,1093,1469
2554,1093,1793
2689,1093,2247
2751,1093,1129
2794,1093,1130
2828,1093,1794
2929,1093,2274
2957,1093,2275
2990,1093,2277
3012,1093,1795
3269,1093,1228
3308,1093,1220
3331,1093,1229
3376,1093,1232
3391,1093,1329
3414,1093,4333
3449,1093,4278
3465,1093,386
3497,1093,391
3499,1093,2335
3512,1093,391
3517,1093,1779
3675,1093,2342
3697,1093,1333
3758,1093,1452
3876,1093,1338
3946,1093,529
3954,1093,4432
3976,1093,544
4004,1093,4437
4009,1093,4438
4041,1093,4444
4054,1093,2050
4062,1093,547
4092,1093,2048
4107,1093,2080
4124,1093,4441
4128,1093,1342
4175,1093,1343
4181,1093,1611
4203,1093,1344
4271,1093,2402
4273,1093,1344
4275,1093,2402
4284,1093,4401
4285,1093,2402
4289,1093,4396
4304,1093,585
4321,1093,2401
4329,1093,4844
4335,1093,4841
4337,1093,589
4348,1093,4841
4355,1093,4842
4373,1093,1817
4387,1093,614
4415,1093,1844
4433,1093,4843
4438,1093,4821
4445,1093,1016
4449,1093,4821
4455,1093,1370
4502,1093,2160
4531,1093,1370
4558,1093,1371
4597,1093,1394
4645,1093,1393
4719,1093,1396
4798,1093,1436
4923,1093,1435
5017,1093,1438
5069,1093,1435
5087,1093,1674
5336,1093,1691
5497,1093,1675
0,1094,1692
191,1094,1697
388,1094,1699
560,1094,1715
757,1094,1716
991,1094,1707
1119,1094,1701
1265,1094,1700
1472,1094,1549
1476,1094,1547
1536,1094,1548
1599,1094,826
1621,1094,824
1645,1094,825
1658,1094,832
1667,1094,4608
1701,1094,2815
1748,1094,4617
1761,1094,2811
1766,1094,4617
1771,1094,2811
1775,1094,4617
1792,1094,2811
1805,1094,742
1833,1094,2804
1858,1094,2931
1887,1094,744
1914,1094,745
1961,1094,746
1983,1094,1528
2027,1094,1576
2053,1094,1577
2238,1094,1579
2411,1094,1469
2554,1094,1793
2689,1094,2247
2753,1094,1129
2793,1094,1130
2828,1094,1794
2929,1094,2274
2957,1094,2275
2990,1094,2277
3012,1094,1795
3269,1094,1228
3308,1094,1220
3332,1094,1229
3376,1094,1232
3391,1094,1329
3412,1094,4333
3450,1094,4278
3465,1094,386
3496,1094,391
3502,1094,2335
3510,1094,391
3518,1094,1779
3672,1094,2342
3673,1094,1779
3675,1094,2342
3695,1094,1333
3757,1094,1452
3876,1094,1338
3945,1094,529
3953,1094,2034
3959,1094,4432
3976,1094,544
4005,1094,4437
4009,1094,4438
4040,1094,4444
4054,1094,2050
4062,1094,547
4092,1094,2048
4107,1094,2080
4125,1094,4441
4127,1094,1342
4175,1094,1343
4179,1094,1611
4203,1094,1344
4266,1094,2402
4268,1094,1344
4269,1094,2402
4270,1094,1344
4272,1094,2402
4273,1094,1344
4275,1094,2402
4289,1094,4396
4305,1094,585
4321,1094,2401
4330,1094,4844
4335,1094,4841
4338,1094,589
4347,1094,4841
4355,1094,4842
4373,1094,1817
4387,1094,614
4415,1094,1844
4422,1094,611
4425,1094,1844
4432,1094,611
4434,1094,4843
4439,1094,4821
4443,1094,1016
4453,1094,4821
4456,1094,1370
4502,1094,2160
4531,1094,1370
4558,1094,1371
4595,1094,1394
4646,1094,1393
4719,1094,1396
4798,1094,1436
4922,1094,1435
5020,1094,1438
5067,1094,1435
5086,1094,1674
5337,1094,1691
5497,1094,1675
0,1095,1692
191,1095,1697
388,1095,1699
560,1095,1715
757,1095,1716
991,1095,1707
1119,1095,1701
1264,1095,1700
1473,1095,1549
1476,1095,1547
1539,1095,1548
1599,1095,826
1621,1095,824
1645,1095,825
1659,1095,832
1666,1095,4608
1699,1095,2815
1748,1095,4617
1793,1095,2811
1805,1095,742
1834,1095,2804
1859,1095,2931
1887,1095,744
1914,1095,745
1959,1095,746
1984,1095,1528
2029,1095,1576
2052,1095,1577
2239,1095,1579
2410,1095,1469
2555,1095,1793
2689,1095,2247
2754,1095,1129
2757,1095,1132
2761,1095,1129
2792,1095,1130
2829,1095,1794
2929,1095,2274
2957,1095,2275
2990,1095,2277
3012,1095,1795
3269,1095,1228
3307,1095,1220
3333,1095,1229
3376,1095,1232
3392,1095,1329
3410,1095,4333
3449,1095,4278
3456,1095,2346
3457,1095,4278
3463,1095,2346
3466,1095,386
3495,1095,391
3519,1095,1779
3671,1095,2342
3693,1095,1333
3755,1095,1452
3877,1095,1338
3946,1095,2089
3948,1095,529
3953,1095,2034
3961,1095,4432
3977,1095,544
4005,1095,4437
4007,1095,1948
4009,1095,4438
4039,1095,4444
4054,1095,2050
4062,1095,547
4091,1095,2048
4107,1095,2080
4126,1095,1342
4172,1095,1611
4203,1095,1344
4266,1095,2402
4270,1095,1344
4275,1095,2402
4289,1095,4396
4305,1095,585
4321,1095,2401
4329,1095,4844
4333,1095,4841
4338,1095,589
4344,1095,4841
4356,1095,4842
4373,1095,1817
4387,1095,614
4416,1095,1844
4418,1095,611
4428,1095,1844
4431,1095,611
4436,1095,4843
4442,1095,1016
4456,1095,1370
4503,1095,2160
4531,1095,1370
4558,1095,1371
4593,1095,1394
4647,1095,1393
4718,1095,1396
4798,1095,1436
4922,1095,1435
5023,1095,1438
5064,1095,1435
5086,1095,1674
5337,1095,1691
5496,1095,1675
0,1096,1692
191,1096,1697
388,1096,1699
560,1096,1715
757,1096,1716
991,1096,1707
1119,1096,1701
1264,1096,1700
1473,1096,1549
1475,1096,1547
1542,1096,1548
1599,1096,826
1619,1096,824
1645,1096,825
1659,1096,832
1666,1096,4608
1698,1096,2815
1748,1096,4617
1794,1096,2811
1805,1096,742
1834,1096,2804
1862,1096,2931
1887,1096,744
1912,1096,2937
1914,1096,745
1959,1096,746
1985,1096,1528
2030,1096,1576
2052,1096,1577
2239,1096,1579
2410,1096,1469
2554,1096,1793
2689,1096,2247
2754,1096,1129
2755,1096,1132
2764,1096,1129
2791,1096,1130
2829,1096,1794
2929,1096,2274
2957,1096,2275
2990,1096,2277
3012,1096,1795
3269,1096,1228
3307,1096,1220
3333,1096,1229
3376,1096,1232
3396,1096,1329
3408,1096,4333
3449,1096,4278
3455,1096,2346
3458,1096,4278
3462,1096,2346
3467,1096,386
3494,1096,391
3519,1096,1779
3666,1096,2342
3667,1096,1779
3670,1096,2342
3692,1096,1333
3754,1096,1452
3877,1096,1338
3943,1096,2089
3945,1096,1338
3946,1096,2089
3949,1096,529
3953,1096,2034
3964,1096,4432
3978,1096,544
4003,1096,1948
4009,1096,4438
4038,1096,4444
4055,1096,2050
4062,1096,547
4089,1096,2048
4107,1096,2080
4125,1096,1342
4171,1096,1611
4203,1096,1344
4267,1096,2402
4270,1096,1344
4277,1096,2402
4289,1096,4396
4305,1096,585
4322,1096,2401
4329,1096,4844
4333,1096,4841
4340,1096,589
4343,1096,4841
4356,1096,4842
4372,1096,1817
4387,1096,614
4417,1096,611
4438,1096,4843
4444,1096,1016
4457,1096,1370
4503,1096,2160
4531,1096,1370
4558,1096,1371
4591,1096,1394
4647,1096,1393
4717,1096,1396
4798,1096,1436
4921,1096,1435
5026,1096,1438
5062,1096,1435
5085,1096,1674
5337,1096,1691
5496,1096,1675
0,1097,1692
191,1097,1697
387,1097,1699
560,1097,1715
757,1097,1716
991,1097,1707
1119,1097,1701
1263,1097,1700
1473,1097,1549
1475,1097,1547
1544,1097,1548
1599,1097,826
1619,1097,824
1638,1097,4607
1644,1097,824
1645,1097,825
1659,1097,832
1666,1097,4608
1698,1097,2815
1748,1097,4617
1794,1097,2811
1805,1097,742
1835,1097,2804
1862,1097,2931
1887,1097,744
1912,1097,2937
1914,1097,745
1918,1097,2937
1929,1097,745
1951,1097,2937
1954,1097,745
1958,1097,746
1986,1097,1528
2031,1097,1576
2052,1097,1577
2240,1097,1579
2409,1097,1469
2555,1097,1793
2689,1097,2247
2754,1097,1132
2766,1097,1129
2781,1097,1132
2789,1097,1129
2791,1097,1130
2829,1097,1794
2929,1097,2274
2953,1097,2275
2990,1097,2277
3012,1097,1795
3269,1097,1228
3307,1097,1220
3333,1097,1229
3377,1097,1232
3397,1097,1329
3406,1097,4333
3450,1097,4278
3453,1097,2346
3467,1097,386
3492,1097,391
3519,1097,1779
3665,1097,2342
3691,1097,1333
3754,1097,1452
3878,1097,1338
3943,1097,2089
3951,1097,529
3953,1097,2034
3966,1097,4432
3980,1097,544
4003,1097,1948
4010,1097,4438
4039,1097,4444
4055,1097,2050
4062,1097,547
4089,1097,2048
4107,1097,2080
4124,1097,1342
4170,1097,1611
4203,1097,1344
4268,1097,2402
4270,1097,1344
4277,1097,2402
4289,1097,4396
4304,1097,585
4323,1097,2401
4324,1097,585
4325,1097,2401
4329,1097,4844
4334,1097,4841
4356,1097,4842
4372,1097,1817
4387,1097,614
4417,1097,611
4438,1097,4843
4447,1097,1016
4457,1097,1370
4503,1097,2160
4529,1097,1370
4558,1097,1371
4589,1097,1394
4648,1097,1393
4716,1097,1396
4798,1097,1436
4921,1097,1435
5029,1097,1438
5059,1097,1435
5084,1097,1674
5338,1097,1691
5496,1097,1675
0,1098,1692
191,1098,1697
387,1098,1699
560,1098,1715
757,1098,1716
992,1098,1707
1120,1098,1701
1263,1098,1700
1473,1098,1547
1545,1098,1548
1599,1098,826
1619,1098,824
1635,1098,4607
1644,1098,825
1659,1098,832
1665,1098,4608
1697,1098,2815
1748,1098,4617
1794,1098,2811
1804,1098,742
1835,1098,2804
1863,1098,2931
1887,1098,744
1911,1098,2937
1929,1098,745
1942,1098,2937
1945,1098,745
1950,1098,2937
1956,1098,745
1958,1098,746
1988,1098,1528
2033,1098,1576
2051,1098,1577
2241,1098,1579
2408,1098,1469
2555,1098,1793
2689,1098,2247
2754,1098,1132
2771,1098,1129
2779,1098,1132
2792,1098,1130
2829,1098,1794
2929,1098,2274
2953,1098,2275
2990,1098,2277
3011,1098,1795
3270,1098,1228
3304,1098,1220
3334,1098,1229
3377,1098,1232
3398,1098,1329
3404,1098,4333
3451,1098,4278
3453,1098,2346
3467,1098,386
3491,1098,391
3519,1098,1779
3660,1098,2342
3690,1098,1333
3752,1098,1451
3756,1098,1452
3878,1098,1338
3943,1098,2089
3951,1098,529
3952,1098,2034
3968,1098,4432
3980,1098,544
4003,1098,1948
4012,1098,4438
4039,1098,4444
4055,1098,2050
4062,1098,547
4087,1098,2048
4105,1098,2080
4124,1098,1342
4169,1098,1611
4203,1098,1344
4277,1098,2402
4289,1098,4396
4304,1098,585
4326,1098,4844
4334,1098,4841
4356,1098,4842
4372,1098,1817
4387,1098,614
4418,1098,611
4441,1098,4843
4448,1098,1016
4458,1098,1370
4503,1098,2160
4527,1098,1370
4558,1098,1371
4587,1098,1394
4648,1098,1393
4715,1098,1396
4798,1098,1436
4921,1098,1435
5032,1098,1438
5057,1098,1435
5080,1098,1235
5085,1098,1674
5338,1098,1691
5496,1098,1675
0,1099,1692
191,1099,1697
386,1099,1699
560,1099,1715
757,1099,1716
992,1099,1707
1120,1099,1701
1263,1099,1700
1473,1099,1547
1549,1099,1548
1599,1099,826
1618,1099,824
1635,1099,4607
1643,1099,825
1661,1099,832
1665,1099,4608
1696,1099,2815
1748,1099,4617
1794,1099,2811
1804,1099,742
1835,1099,2804
1864,1099,2931
1887,1099,744
1906,1099,2937
1930,1099,745
1939,1099,2937
1945,1099,745
1949,1099,2937
1956,1099,746
1990,1099,1528
2035,1099,1576
2051,1099,1577
2242,1099,1579
2408,1099,1469
2555,1099,1112
2559,1099,1793
2689,1099,2247
2743,1099,1132
2750,1099,2247
2751,1099,1132
2792,1099,1130
2830,1099,1794
2929,1099,2274
2953,1099,2275
2990,1099,2277
3011,1099,1795
3270,1099,1228
3304,1099,1220
3334,1099,1229
3377,1099,1232
3400,1099,1329
3402,1099,4333
3453,1099,2346
3467,1099,386
3490,1099,391
3520,1099,1779
3660,1099,2342
3690,1099,1333
3751,1099,1451
3756,1099,1452
3879,1099,1338
3944,1099,2089
3950,1099,2034
3969,1099,4432
3981,1099,544
4003,1099,1948
4012,1099,4438
4040,1099,4444
4055,1099,2050
4062,1099,547
4087,1099,2048
4104,1099,2080
4123,1099,1342
4168,1099,1611
4204,1099,1344
4278,1099,2402
4289,1099,4396
4304,1099,585
4326,1099,4844
4334,1099,4841
4355,1099,4842
4371,1099,1817
4386,1099,614
4418,1099,611
4442,1099,4843
4447,1099,1016
4458,1099,1370
4503,1099,2160
4525,1099,1370
4558,1099,1371
4585,1099,1394
4649,1099,1393
4692,1099,657
4693,1099,1393
4694,1099,657
4699,1099,1393
4715,1099,1396
4798,1099,1436
4920,1099,1435
5035,1099,1438
5054,1099,1435
5080,1099,1235
5085,1099,1674
5339,1099,1691
5496,1099,1675
0,1100,1692
191,1100,1697
386,1100,1699
560,1100,1715
758,1100,1716
992,1100,1707
1120,1100,1701
1262,1100,1700
1472,1100,1547
1552,1100,1548
1599,1100,826
1617,1100,824
1634,1100,4607
1643,1100,825
1665,1100,4608
1696,1100,2815
1748,1100,4617
1795,1100,2811
1804,1100,742
1834,1100,2804
1864,1100,2931
1888,1100,744
1905,1100,2937
1933,1100,745
1937,1100,2937
1956,1100,746
1991,1100,1528
2036,1100,1576
2050,1100,1577
2242,1100,1579
2407,1100,1469
2556,1100,1112
2562,1100,1793
2689,1100,2247
2741,1100,1132
2792,1100,1130
2831,1100,1794
2925,1100,2274
2953,1100,2275
2990,1100,2277
3011,1100,1795
3270,1100,1228
3303,1100,1220
3334,1100,1229
3377,1100,1232
3400,1100,4333
3453,1100,2346
3469,1100,386
3489,1100,391
3521,1100,1779
3660,1100,2342
3690,1100,1333
3750,1100,1451
3757,1100,1452
3879,1100,1338
3944,1100,2089
3951,1100,2034
3969,1100,4432
3981,1100,544
4003,1100,1948
4013,1100,4438
4040,1100,4444
4052,1100,2037
4056,1100,2050
4062,1100,547
4087,1100,2048
4104,1100,2080
4122,1100,1342
4168,1100,1611
4204,1100,1344
4278,1100,2402
4289,1100,4396
4304,1100,585
4326,1100,4844
4333,1100,4841
4354,1100,4842
4372,1100,1817
4385,1100,614
4418,1100,611
4443,1100,4843
4447,1100,1016
4459,1100,1370
4503,1100,2160
4525,1100,1370
4558,1100,1371
4583,1100,1394
4650,1100,1393
4688,1100,657
4700,1100,1393
4713,1100,658
4714,1100,1393
4715,1100,1396
4798,1100,1436
4920,1100,1435
5038,1100,1438
5052,1100,1435
5080,1100,1235
5085,1100,1674
5339,1100,1691
5495,1100,1675
0,1101,1692
191,1101,1697
386,1101,1699
560,1101,1715
758,1101,1716
993,1101,1707
1120,1101,1701
1262,1101,1700
1471,1101,1547
1555,1101,1548
1599,1101,826
1616,1101,824
1633,1101,4607
1642,1101,825
1665,1101,4608
1695,1101,2815
1748,1101,4617
1795,1101,2811
1804,1101,742
1834,1101,2804
1864,1101,2931
1888,1101,744
1903,1101,2937
1956,1101,746
1993,1101,1528
2037,1101,1576
2051,1101,1577
2243,1101,1579
2406,1101,1469
2556,1101,1112
2564,1101,1793
2689,1101,2247
2740,1101,1132
2792,1101,1130
2834,1101,1794
2922,1101,2274
2953,1101,2275
2990,1101,2277
3011,1101,1795
3270,1101,1228
3302,1101,1220
3336,1101,1229
3378,1101,1232
3401,1101,4333
3453,1101,2346
3469,1101,386
3488,1101,391
3522,1101,1779
3661,1101,2342
3690,1101,1333
3750,1101,1451
3757,1101,1452
3879,1101,1338
3944,1101,2089
3952,1101,2034
3970,1101,4432
3979,1101,4435
3982,1101,544
4003,1101,1948
4016,1101,4438
4038,1101,542
4044,1101,4444
4051,1101,2037
4056,1101,2050
4062,1101,547
4086,1101,2048
4103,1101,2080
4121,1101,1342
4167,1101,1611
4205,1101,1344
4278,1101,2402
4290,1101,4396
4304,1101,585
4327,1101,4844
4333,1101,4841
4354,1101,4842
4373,1101,1817
4384,1101,614
4418,1101,611
4444,1101,4843
4448,1101,1016
4459,1101,1370
4505,1101,2160
4524,1101,1370
4558,1101,1371
4581,1101,1394
4651,1101,1393
4688,1101,657
4699,1101,658
4702,1101,1393
4713,1101,658
4715,1101,1396
4798,1101,1436
4919,1101,1435
5041,1101,1438
5049,1101,1435
5080,1101,1235
5082,1101,1674
5339,1101,1691
5495,1101,1675
0,1102,1692
191,1102,1697
386,1102,1699
560,1102,1715
757,1102,1716
993,1102,1707
1120,1102,1701
1261,1102,1700
1471,1102,1547
1559,1102,1548
1600,1102,826
1616,1102,824
1631,1102,4607
1642,1102,825
1665,1102,4608
1680,1102,2814
1683,1102,4608
1694,1102,2814
1695,1102,2815
1748,1102,4617
1796,1102,2811
1804,1102,742
1834,1102,2804
1865,1102,2931
1889,1102,744
1903,1102,2937
1956,1102,746
1993,1102,1528
2039,1102,1576
2050,1102,1577
2244,1102,1579
2406,1102,1469
2556,1102,1112
2566,1102,1793
2690,1102,2247
2740,1102,1132
2791,1102,1130
2837,1102,1794
2919,1102,2274
2953,1102,2275
2990,1102,2277
3011,1102,1795
3270,1102,1228
3302,1102,1220
3337,1102,1229
3378,1102,1232
3401,1102,4333
3453,1102,2346
3472,1102,386
3487,1102,4282
3489,1102,391
3523,1102,1779
3661,1102,401
3663,1102,2342
3690,1102,1333
3749,1102,1451
3758,1102,1452
3879,1102,1338
3944,1102,2089
3953,1102,2034
3974,1102,4432
3978,1102,4435
3982,1102,544
3989,1102,4435
3991,1102,544
4003,1102,1948
4020,1102,4438
4034,1102,542
4044,1102,4444
4050,1102,2037
4056,1102,2050
4062,1102,547
4085,1102,2048
4101,1102,549
4103,1102,2080
4120,1102,1342
4166,1102,1611
4205,1102,1344
4279,1102,2402
4291,1102,1815
4293,1102,4396
4306,1102,585
4307,1102,586
4311,1102,585
4327,1102,4844
4334,1102,4841
4353,1102,4842
4373,1102,1817
4385,1102,614
4418,1102,2384
4424,1102,611
4445,1102,4843
4448,1102,1016
4461,1102,1370
4507,1102,2160
4520,1102,1370
4523,1102,2160
4524,1102,1370
4558,1102,1371
4579,1102,1394
4652,1102,1393
4688,1102,657
4699,1102,658
4704,1102,1393
4713,1102,658
4716,1102,1396
4798,1102,1436
4919,1102,1435
5044,1102,1438
5047,1102,1435
5080,1102,1235
5083,1102,1674
5339,1102,1691
5495,1102,1675
0,1103,1692
191,1103,1697
386,1103,1699
560,1103,1715
757,1103,1716
994,1103,1707
1121,1103,1701
1261,1103,1700
1470,1103,1547
1559,1103,1548
1600,1103,826
1615,1103,824
1631,1103,4607
1642,1103,825
1665,1103,2814
1666,1103,4608
1678,1103,2814
1685,1103,4608
1693,1103,2814
1695,1103,2815
1748,1103,4617
1797,1103,2811
1805,1103,742
1835,1103,2804
1864,1103,2931
1889,1103,744
1903,1103,2937
1957,1103,746
1994,1103,1528
2041,1103,1576
2049,1103,1577
2245,1103,1579
2405,1103,1469
2556,1103,1112
2568,1103,1793
2690,1103,2247
2740,1103,1132
2791,1103,1130
2838,1103,1794
2898,1103,2272
2913,1103,1794
2918,1103,2274
2953,1103,2275
2989,1103,2277
3011,1103,1795
3270,1103,1228
3301,1103,1220
3337,1103,1229
3378,1103,1232
3402,1103,4333
3454,1103,2346
3473,1103,386
3484,1103,4282
3490,1103,391
3524,1103,1779
3659,1103,401
3664,1103,2342
3689,1103,1333
3748,1103,1451
3758,1103,1452
3878,1103,1338
3945,1103,2089
3953,1103,2034
3974,1103,4432
3976,1103,4435
3983,1103,544
3988,1103,4435
3993,1103,544
4003,1103,1948
4020,1103,4438
4032,1103,542
4044,1103,4444
4048,1103,2037
4057,1103,2050
4062,1103,547
4084,1103,2048
4100,1103,549
4104,1103,2080
4119,1103,1342
4165,1103,1611
4205,1103,1344
4280,1103,2402
4291,1103,1815
4294,1103,4396
4306,1103,586
4313,1103,585
4326,1103,590
4328,1103,4844
4334,1103,4841
4353,1103,4842
4373,1103,1817
4385,1103,614
4418,1103,2384
4426,1103,611
4445,1103,4843
4448,1103,1016
4461,1103,1370
4510,1103,2160
4519,1103,1370
4558,1103,1371
4578,1103,1394
4653,1103,1393
4688,1103,657
4698,1103,658
4706,1103,1393
4712,1103,658
4716,1103,1396
4798,1103,1436
4917,1103,1435
5080,1103,1235
5083,1103,1674
5339,1103,1691
5495,1103,1675
0,1104,1692
191,1104,1697
385,1104,1699
560,1104,1715
757,1104,1716
994,1104,1707
1121,1104,1701
1261,1104,1700
1470,1104,1547
1562,1104,1548
1600,1104,826
1615,1104,824
1631,1104,4607
1642,1104,825
1664,1104,2814
1667,1104,4608
1675,1104,2814
1695,1104,2815
1748,1104,4617
1798,1104,2811
1805,1104,742
1835,1104,2804
1860,1104,2889
1865,1104,2931
1889,1104,744
1903,1104,2937
1957,1104,746
1995,1104,1528
1996,1104,746
1997,1104,1528
2041,1104,1576
2048,1104,1577
2246,1104,1579
2404,1104,1469
2556,1104,1112
2569,1104,1793
2691,1104,2247
2741,1104,1132
2788,1104,2262
2792,1104,1130
2840,1104,1794
2893,1104,2272
2914,1104,1794
2916,1104,2274
2954,1104,2275
2988,1104,2277
3011,1104,1795
3270,1104,1228
3300,1104,1220
3337,1104,1229
3378,1104,1232
3405,1104,4333
3454,1104,2346
3474,1104,386
3482,1104,4282
3490,1104,391
3525,1104,1779
3657,1104,401
3665,1104,2342
3689,1104,1333
3747,1104,1451
3759,1104,1452
3878,1104,1338
3945,1104,2089
3954,1104,2034
3976,1104,4435
3984,1104,544
3986,1104,4435
3993,1104,544
3996,1104,1948
4000,1104,544
4003,1104,1948
4023,1104,4438
4032,1104,542
4044,1104,2037
4046,1104,4444
4047,1104,2037
4058,1104,2050
4061,1104,547
4083,1104,2048
4099,1104,549
4105,1104,2080
4119,1104,1342
4164,1104,1611
4205,1104,1344
